customer_city,total_orders,lat,lng
botuvera,2,-27.123474003206553,-48.970221153209835
braco do norte,20,-28.273893055843022,-49.16518653647989
braco do rio,2,-19.404535686809382,-40.128327809178415
braganca,9,-1.0594817318048644,-46.768546320047975
braganca paulista,144,-22.948420353567787,-46.54131547902721
bras pires,2,-20.853780123449788,-43.24200658245486
brasil novo,3,-3.3029288946406257,-52.53943255841229
brasilandia,1,-21.268003390969508,-52.07109537480082
brasilandia de minas,1,-17.00452873265765,-46.00445130598515
brasileia,1,-11.00988952211051,-68.74718419760572
brasilia,2071,-15.81107265948822,-47.97170487788516
brasilia de minas,9,-16.21376607053118,-44.43326343663188
brasopolis,1,-22.482302187197977,-45.61952431922894
brauna,5,-21.504276023714116,-50.32234439497585
braunas,1,-19.05322863884113,-42.718129170680385
brazabrantes,2,-16.43241381438336,-49.387132091166634
brazopolis,6,-22.473967975486453,-45.614997563089055
brejetuba,1,-20.14768728208619,-41.29158581823656
brejo,1,-3.6796750053374514,-42.753229897613146
brejo bonito,1,-21.1255342558629,-56.48365874003585
brejo da madre de deus,4,-8.11975896574784,-36.34744143794997
brejo do cruz,1,-6.347542647198111,-37.4999982744409
brejo dos santos,1,-6.376879978247281,-37.825443446792654
brejo grande,1,-10.43007145626256,-36.46656089630383
brejo santo,10,-7.48940318775888,-38.98429194756268
brejoes,1,-13.10272922821882,-39.793072654373695
brejolandia,1,-12.48500333261069,-43.960583866410175
breu branco,3,-3.7749690156536695,-49.564171450996284
breves,1,-1.6827641076623434,-50.47971983783625
britania,1,-15.242948120042836,-51.16473824558986
brodowski,9,-20.988926911431513,-47.654618703557226
brotas,12,-22.282154968038324,-48.12510155957027
brotas de macaubas,1,-12.008840195810873,-42.61777617811805
brumadinho,26,-20.139562408781476,-44.17616470499101
brumado,21,-14.205460464439602,-41.671112056820846
brusque,60,-27.100857082718758,-48.91495449463355
bueno brandao,4,-22.442842181129254,-46.34874000609387
buenopolis,4,-17.874676966439893,-44.17524203029235
buenos aires,2,-7.7244413749003495,-35.327301071340315
buerarema,3,-14.95780133672066,-39.30342647544837
bugre,1,-20.308331335698515,-43.12830878955789
buique,1,-8.620704600183165,-37.14894582726643
buri,10,-23.799252900703568,-48.60001796917145
buritama,9,-21.067287508771535,-50.14440187114213
buriti,1,-5.466277409989157,-43.63187195322006
buriti alegre,1,-18.13450400303502,-49.04126187425261
buriti do tocantins,1,-5.321205248711932,-48.21111239878048
buriti dos lopes,2,-3.1774929264642595,-41.869414966186056
buriticupu,4,-4.316757277478371,-46.45803913868449
buritirama,2,-10.568619914520442,-43.73084395027811
buritis,15,-14.18418209844692,-51.06006369316793
buritizal,2,-20.19351660532341,-47.70999403830061
buritizeiro,8,-17.364555680535215,-44.984647236468014
butia,6,-30.119547197334462,-51.96147500898495
caarapo,4,-22.632716058142215,-54.82406587892792
cabaceiras do paraguacu,1,-12.565061167027597,-39.18037499574727
cabeceira grande,3,-16.055668176736315,-47.143652358670614
cabeceiras,1,-15.80524926175744,-46.93058467081313
cabedelo,6,-7.017697062131602,-34.83758108636303
cabixi,1,-13.486852444177552,-60.53788286186566
cabo de santo agostinho,21,-8.276133491122447,-35.01795551131919
cabo frio,113,-22.854990833265266,-42.02617051376144
cabo verde,3,-21.47382328040176,-46.39609170165559
cabralia paulista,4,-22.456859496746013,-49.33732123027709
cabreuva,6,-23.27145899781987,-47.08277837971555
cabrobo,6,-8.505671018021951,-39.30903462270699
cacador,40,-26.779161148380975,-51.0111498568516
cacapava,72,-23.102906919560233,-45.7056221363243
cacapava do sul,5,-30.514470936651445,-53.48837668297485
cacaulandia,1,-10.338008379947558,-62.90938921854367
cacequi,3,-29.883498364402605,-54.82633070054312
caceres,25,-16.065476759598656,-57.6861734881221
cachoeira,4,-12.596261024659881,-38.96863572581739
cachoeira alta,6,-18.73111677835222,-50.95508760157414
cachoeira da prata,2,-19.52424896323175,-44.4518578727129
cachoeira de minas,6,-22.355813970805112,-45.78233456696949
cachoeira de pajeu,3,-15.96369190332583,-41.48928576054789
cachoeira do brumado,1,-20.39476345719793,-43.27792861411475
cachoeira do campo,2,-20.338073014062605,-43.682570702151004
cachoeira do sul,30,-30.033962971128897,-52.9001114044151
cachoeira dourada,3,-18.512233267031846,-49.49258708275883
cachoeira paulista,25,-22.665773825235462,-45.00905168465506
cachoeiras de macacu,20,-22.47307051169057,-42.65813295738803
cachoeirinha,72,-29.12361168096716,-50.55935785590121
cachoeiro de itapemirim,121,-20.846480708091157,-41.12618532948111
cacoal,12,-11.43225261490951,-61.45064715626852
caconde,10,-21.528683722343338,-46.64505089436829
cacu,8,-18.5673587432608,-51.13470747272599
cacule,3,-14.50096265688268,-42.223401577001134
caem,1,-11.121504876547021,-40.37891560895317
caetanopolis,8,-19.303949145280423,-44.40840204890503
caete,27,-19.884175345912375,-43.66472664657097
caetes,1,-8.775286049018238,-36.62542247309882
caetite,10,-14.063922388006693,-42.48750601198863
cafeara,2,-22.790333812014378,-51.71560039329486
cafelandia,19,-22.943943049148512,-51.107560823581196
caiana,3,-20.69789948474924,-41.922451276616826
caiaponia,4,-16.95693459398332,-51.813499923367715
caibate,1,-28.289767690261236,-54.639814352141535
caibi,3,-27.074346228038745,-53.24935701690006
caicara do norte,1,-5.063401589904886,-36.05169862426159
caico,10,-6.4643598376771605,-37.093658603636
caieiras,97,-23.36513526194082,-46.73566482431414
cairu,1,-13.484783183416193,-39.02506035910309
caiua,2,-21.83180213684323,-51.989949181786905
cajamar,97,-23.36958674793033,-46.84232153418721
cajapio,1,-2.8762657761064014,-44.672934084080396
cajari,1,-3.321816931557347,-45.01488892761193
cajati,16,-24.72819885032075,-48.1128044045457
cajazeiras,11,-6.887745156328404,-38.55894250887899
cajobi,8,-20.877875377557153,-48.81096248940023
cajueiro,1,-9.398762700999793,-36.146956946374715
cajuri,1,-20.788628855033426,-42.79602770750053
cajuru,9,-21.27443256482517,-47.30547622191414
calcado,1,-8.74221182227642,-36.33608799281209
caldas,5,-21.91385284576575,-46.39241187788379
caldas brandao,1,-7.161965454299922,-35.34996167963895
caldas novas,36,-17.73942377072625,-48.6198526311481
caldeirao grande,2,-11.107471772485226,-40.07027331427583
caldeirao grande do piaui,1,-7.332965096575639,-40.63725614125087
california,2,-23.66537496878723,-51.356733136530615
california da barra,6,-22.282201032815,-43.93287506539874
calmon,1,-26.602931196443897,-51.099089272478885
camacan,6,-15.414350130540774,-39.49559371209775
camacari,60,-12.701748042473282,-38.32394334765695
camacho,1,-20.62674426960462,-45.15581132546862
camamu,8,-13.949892230855664,-39.11166935758069
camanducaia,9,-22.756599739046813,-46.13889665947566
camapua,6,-19.534290220752045,-54.0423870570323
camaqua,12,-30.853336771294757,-51.80821362811722
camaragibe,33,-8.009755163207394,-34.989413061238125
cambara,9,-23.041490931290042,-50.0755770168954
cambara do sul,1,-29.04360281440758,-50.1391711723774
cambe,27,-23.287233452139468,-51.25804335403712
cambiasca,1,-21.714719999999943,-41.92499999999996
cambira,2,-23.60488886544814,-51.57907045278063
camboriu,27,-27.020601318443326,-48.653118198282215
cambuci,8,-21.572028339290608,-41.910210193163074
cambui,22,-22.612148646145236,-46.05829967340822
cambuquira,5,-21.85432094379683,-45.29722726782118
cameta,4,-2.24654713110536,-49.4988672808216
camocim,8,-2.9042495798412467,-40.846325303002686
camocim de sao felix,2,-8.359472138121408,-35.76205628537854
campanario,2,-18.23993859726145,-41.728069281393715
campanha,7,-21.834793738633515,-45.40188042460609
campestre,3,-19.977199175460925,-44.806702789598376
campestre da serra,2,-28.78856158381966,-51.09526360192388
campestre do maranhao,2,-6.215701530505903,-47.289609616235055
campina da lagoa,2,-24.59241160657905,-52.80415320094136
campina das missoes,2,-27.986246265965278,-54.84109319235921
campina do monte alegre,2,-23.57677904095924,-48.446210632219476
campina grande,67,-7.230652881654893,-35.889078849461505
campina grande do sul,9,-25.342398065900387,-49.086042958361304
campina verde,10,-19.53430181412056,-49.50209456509559
campinacu,1,-13.801380875136651,-48.56655743597762
campinapolis,3,-14.456760631884018,-52.82781801515335
campinas,1406,-22.900861066020322,-47.068536074738354
campinas do sul,6,-27.71786642064481,-52.62398227507844
campinorte,7,-14.312747501518935,-49.15368762101759
campo alegre,4,-16.807708448347295,-41.91497558421787
campo alegre de goias,2,-17.63440177971588,-47.77658894586532
campo alegre de lourdes,1,-9.512052702077947,-43.02384838820656
campo alegre de minas,1,-19.099162775692967,-41.03380534053093
campo alegre do fidalgo,1,-8.377891550634898,-41.835686326509794
campo azul,1,-16.505728294096443,-44.811677797827386
campo belo,21,-20.893764714167883,-45.27561311477834
campo bom,35,-29.67704500881413,-51.060403440177396
campo do brito,1,-10.750394350095682,-37.49323013983066
campo do meio,4,-21.109499455456902,-45.8298343383836
campo do tenente,1,-25.98558970418453,-49.67827341565766
campo ere,7,-26.395672295213668,-53.08068945665565
campo florido,1,-19.76253702549459,-48.574697713634805
campo formoso,10,-10.504091563927071,-40.32610420270958
campo grande,312,-20.443109590578015,-54.576933289441726
campo grande do piaui,1,-7.1528547616305245,-41.04754169427389
campo largo,36,-25.45952017783654,-49.52544188896422
campo limpo paulista,47,-23.21221676734244,-46.77576640852021
campo magro,1,-25.375606922660335,-49.38601129666979
campo maior,7,-4.830288661012602,-42.16987422607917
campo mourao,56,-24.037944861514244,-52.377456702165496
campo novo,2,-27.677040247147954,-53.80714061237942
campo novo do parecis,15,-13.72672691576459,-57.90834821580805
campo verde,10,-15.55075630136651,-55.17606019140091
campos altos,5,-19.69675757095511,-46.169855128235056
campos belos,7,-13.03716354927162,-46.769693978198795
campos borges,3,-28.886237588991257,-53.00127999192428
campos de julio,6,-13.723196103777832,-59.25822589137533
campos do jordao,25,-22.736601126761776,-45.58673471592268
campos dos goytacazes,232,-21.76135912690406,-41.32067953101643
campos gerais,4,-21.23678866810368,-45.75998487562615
campos novos,14,-27.399055235300438,-51.22556495735034
campos sales,4,-7.07508607869851,-40.37356961584002
campos verdes,1,-14.261393536187512,-49.656981872122394
camutanga,3,-7.408333948577803,-35.27303670858118
canaa,1,-20.6870076858253,-42.61988165672457
canaa dos carajas,9,-6.523399053843961,-49.876145609317966
cananeia,8,-25.00936107761868,-47.93181797896551
canapi,1,-9.115906531545123,-37.60678416721471
canapolis,6,-18.032105768182607,-48.58731112135189
canarana,11,-13.276465232765174,-50.74240216479976
canavieiras,6,-15.673596172003467,-38.949304954144246
candeal,1,-11.807405855467286,-39.11979421469924
candeias,21,-14.586235886456608,-40.13868348257912
candeias do jamari,1,-8.822748971584446,-63.64934899789282
candelaria,4,-29.669682671094105,-52.78900011505099
candido de abreu,4,-24.577047715097326,-51.33161739710627
candido godoi,1,-27.949268719695553,-54.751866857596845
candido mendes,1,-1.4726246367314049,-45.72691769273456
candido mota,16,-22.750865005444716,-50.385493021015826
candido rodrigues,4,-21.32406291527049,-48.63230524350535
candido sales,3,-15.483865878376694,-41.24363688548138
candiota,4,-31.50150939820098,-53.69073915188292
candoi,1,-25.558575361796553,-52.03295368587646
canela,17,-29.36052251726866,-50.81028933199042
canelinha,4,-27.265701646122324,-48.76801763692695
cangucu,12,-31.395018960733974,-52.677321254827724
canhotinho,2,-8.878666516371505,-36.197745294632774
caninde,6,-4.355923934309387,-39.31436446037829
caninde de sao francisco,2,-9.675251100452387,-37.80174366001906
canitar,2,-23.00534114145481,-49.78339218605728
canoas,205,-29.92165587909877,-51.174495237165495
canoinhas,27,-26.17842967715644,-50.39172922868355
cansancao,7,-10.669593426966527,-39.49763833288144
cantagalo,21,-22.542667630436807,-44.65362983974078
cantanhede,1,-3.635163252640832,-44.37799275723666
canto do buriti,1,-8.110065701117279,-42.94675725045038
canudos,1,-9.899970940826488,-39.03349393874104
capanema,12,-14.390598404721555,-50.75124374097172
capao bonito,28,-24.00179411300251,-48.347501357094565
capao da canoa,38,-29.732205330160408,-50.006646838997376
capao da porteira,2,-30.092809899462708,-50.694388328298245
capao do cipo,3,-28.94596016522094,-54.5642863936506
capao do leao,4,-31.767720904441934,-52.463215559132415
caparao,1,-20.523716387733856,-41.906406757978026
capela,3,-9.91618156107798,-36.5303085859369
capela de santana,2,-29.681261639690145,-51.3212336075838
capela do alto,3,-23.477943216104887,-47.73925651476333
capela do alto alegre,1,-11.671553500430177,-39.835957422492854
capela nova,1,-20.925626456194642,-43.620797706959266
capelinha,19,-17.696081081658534,-42.51645734650035
capetinga,2,-20.621099796616186,-47.05516573685892
capim branco,2,-19.55004677480242,-44.13373619864855
capim grosso,5,-11.378158125172405,-40.011743516584225
capinopolis,11,-18.682870239801783,-49.570117076316386
capinzal,10,-27.3518641191639,-51.60580689056575
capinzal do norte,2,-4.717117343720794,-44.32668695525109
capistrano,1,-4.467730528888049,-38.90132461090233
capitao,1,-29.27024489370997,-51.98852527830796
capitao andrade,1,-19.070634881218112,-41.863355753815554
capitao eneas,1,-16.556334599661007,-43.749021691961644
capitao leonidas marques,5,-25.486460684052616,-53.603602567041555
capitao poco,3,-1.75495611564345,-47.0680835732846
capitolio,5,-20.616410314116713,-46.046000982398496
capivari,32,-22.997483794858958,-47.505725105505064
capivari de baixo,5,-28.443636588435936,-48.95654041508624
capivari do sul,1,-30.143817941020927,-50.51140179879618
capoeiras,1,-8.73865456084915,-36.627217324784084
caputira,2,-20.172671360072147,-42.271083557003195
caracol,1,-17.307749040611526,-51.97024811081577
caraguatatuba,83,-23.637327711077514,-45.413830222993546
carai,6,-17.187632312940416,-41.69761373976817
caraiba,2,-7.8035558930517235,-37.79343877138455
caraibas,1,-14.68685813875673,-41.26788652188727
carajas,4,-18.941871832888857,-46.96770477985247
carambei,3,-24.94703148605234,-50.119485398849406
carandai,11,-20.949625817717443,-43.804211698019074
carangola,25,-20.73251603191775,-42.029943765152545
carapebus,5,-22.19068358078699,-41.65744656238283
carapicuiba,316,-23.545578557335283,-46.838775575768985
caratinga,62,-19.78687714929477,-42.13746238135898
caraubas,3,-5.790224475947396,-37.5578983984508
caravelas,3,-17.70676566862526,-39.310128808959114
carazinho,23,-28.29124464593789,-52.79025576343903
carbonita,4,-17.535583399039044,-43.01602044169739
cardoso,6,-20.080941806166795,-49.91269317703499
cardoso moreira,6,-21.492932392812843,-41.615142419292205
careacu,2,-21.885450252409267,-45.86007599160712
cariacica,135,-20.33027859704238,-40.38342691295592
caridade,1,-4.233341263085579,-39.199808064870076
carinhanha,2,-14.29469780358296,-43.770479430033916
carire,3,-3.9496359103551444,-40.47633166402361
cariri do tocantins,2,-11.905019372781869,-49.16622321648179
caririacu,2,-7.04090767765189,-39.289025679358424
carius,3,-6.537047249685958,-39.49660967561537
carlinda,2,-9.966516824949288,-55.82367240407808
carlopolis,6,-23.427714770710722,-49.71784559191899
carlos barbosa,19,-29.298071742278164,-51.50260091138184
carlos chagas,2,-17.656998028766992,-40.871312653284875
carmesia,1,-19.086708905310868,-43.141261823964065
carmo,12,-21.932343210229536,-42.607432292496306
carmo da cachoeira,4,-21.461008557533102,-45.22054433595689
carmo da mata,6,-20.55966811821635,-44.86917286484877
carmo de minas,3,-22.12124328966364,-45.124733823993424
carmo do cajuru,10,-20.2690173748538,-44.822366699776936
carmo do paranaiba,16,-18.99771386487632,-46.30841177892605
carmo do rio claro,9,-20.971610978511645,-46.12132992617943
carmo do rio verde,2,-15.356895077264507,-49.70235518936493
carmolandia,1,-7.035135193916087,-48.396199949532765
carmopolis,2,-10.648555961295953,-36.988290275447774
carmopolis de minas,5,-20.539386548093038,-44.63621714014996
carnaiba do sertao,1,-9.589271582271095,-40.425445511064936
carnauba dos dantas,1,-6.5569732071615725,-36.592872035930675
carnaubais,2,-5.337733879077279,-36.83630689504175
carnaubal,2,-4.16476401942149,-40.938723359086154
carneirinho,3,-19.71155629339138,-50.721427419246695
carolina,2,-7.331741136185456,-47.46865088345743
carpina,10,-7.845769238796547,-35.25337412701015
carrancas,3,-21.489134819324796,-44.642577579390846
caruaru,63,-8.280838827967246,-35.97142784180055
carutapera,2,-1.204072657270092,-46.02104434904004
carvalhopolis,3,-21.778374507705553,-45.84282812821214
casa branca,13,-21.789190389997472,-47.07232828087684
